Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
3.0574494e-05,4.3163827e-06,0.0001962023,0.98905236,2.4160443e-06,0.004620866,0.0060892673,4.022601e-06
0.00014258285,0.00037180152,0.0867487,0.16284975,1.40115435e-05,8.67119e-06,0.74963975,0.00022474857
0.99512863,0.00020301725,0.0029673981,0.00058163557,0.00020001753,1.8863548e-05,0.0007974246,0.000103015
0.030272033,0.07956884,0.0021618917,0.012789907,0.00010851827,6.670828e-05,0.012944978,0.86208713
0.0003042055,0.0002784636,0.10427451,0.25467378,2.852231e-05,0.0008640488,0.63933307,0.00024340954
0.0017730747,0.44485402,0.1952323,0.016887825,1.1830308e-05,0.00020919986,0.32918125,0.0118504595
0.00067368464,0.00014564021,0.1730327,0.25822297,2.4794857e-05,3.6906302e-05,0.56652117,0.0013421517
0.000406735,9.684797e-05,0.0017867853,0.93375164,1.9390201e-05,5.7151858e-05,0.06384678,3.465348e-05
9.769894e-05,9.628604e-05,0.049021117,0.00884489,1.4637961e-05,4.7398145e-05,0.9416293,0.00024865565
0.00072117837,0.0007315153,0.005397116,0.59809947,9.958194e-06,8.429876e-06,0.39501452,1.780435e-05
0.0004331805,1.0504795e-05,0.0006332152,0.9949693,2.1147328e-06,1.6440468e-05,0.003926106,9.179255e-06
0.0012334994,0.011509755,0.9260493,0.001160504,1.2478519e-05,3.4632816e-05,0.051981147,0.008018691
0.002709685,0.00038272748,0.008652633,0.78765917,4.7711015e-05,0.0033814083,0.1969381,0.00022852415
0.00025379646,3.3877175e-05,0.005442025,0.9654614,8.808982e-06,0.00013534172,0.02859507,6.972098e-05
0.0037604973,0.37585333,0.53012425,0.019989535,0.00013409412,4.6960937e-05,0.037048526,0.03304279
0.00077551935,0.033514183,0.76104844,0.005232827,3.9278624e-05,0.00013994458,0.19902095,0.00022882973
0.0056375535,0.32704675,0.0059911,0.00028169304,1.7345827e-05,3.4483925e-05,0.0021042083,0.6588869
0.00020792508,0.02558217,0.56870157,0.017880863,1.6949161e-05,3.0490022e-05,0.38737354,0.00020654598
0.024514657,0.03279498,0.0008750775,0.0019029947,2.8218443e-05,0.00015200535,0.00083430944,0.9388977
0.00021518188,0.0010904721,0.0024156293,0.927419,3.07519e-05,0.00064596935,0.067979135,0.0002038166
0.62176716,0.0050648525,0.34904316,0.0031965321,0.018502941,0.0002145698,0.0007331582,0.0014775745
0.00038073535,0.049630836,0.0059585124,0.00133449,7.0400754e-05,3.43938e-05,0.0033240917,0.9392665
0.0016379285,0.1330085,0.66982144,0.0010317909,2.1037384e-05,3.067988e-05,0.19305235,0.0013962846
0.00011373674,0.00010543515,0.007014974,0.019736975,8.079889e-06,2.5288211e-06,0.97285134,0.00016695244
0.00035365068,0.0002465515,0.01512968,0.55364823,2.797822e-05,0.00018239845,0.43032384,8.7653556e-05
0.00024278152,0.00023631762,0.017060101,0.110739864,2.0536105e-05,3.664177e-05,0.87148744,0.00017633344
0.0008273168,0.12938546,0.042416766,0.0011723998,5.8446967e-06,3.6916696e-05,0.004190589,0.82196474
0.00041332535,0.03019477,0.21538603,0.6381977,4.063763e-05,2.0474576e-05,0.115386486,0.00036058252
0.0001811413,0.040245425,0.57010496,0.010054234,2.3607541e-05,5.2370622e-05,0.375937,0.0034012743
0.001880995,0.008887552,0.30211544,0.12719733,2.8744564e-05,4.3298358e-05,0.55628395,0.003562757
0.0031279037,0.011028207,0.8805158,0.001933271,1.0069407e-05,2.9215316e-05,0.102006935,0.001348603
0.00028881492,0.00042517163,0.0034116195,0.9176013,1.9193069e-05,0.0056829667,0.07238929,0.000181697
0.0010624853,0.00013125029,0.0020643065,0.9620535,2.8811193e-05,0.001053514,0.03358561,2.0594987e-05
0.989005,0.00033075822,0.0013429003,0.0028400733,0.004339361,0.00024095667,0.0014873457,0.00041363313
0.9847579,0.0012690387,0.006464935,0.0015816164,0.00080829917,5.0576928e-05,0.0043719728,0.0006956365
1.116259e-05,0.00021789747,0.019255737,0.010935789,4.0256286e-06,6.007117e-06,0.96902454,0.0005448572
0.00012997154,0.00055321644,0.053676143,0.47192064,4.376655e-05,7.865345e-05,0.47348753,0.00011014732
0.019458687,0.25807717,0.0052565304,0.0061464594,0.00074011134,0.001643864,0.006060419,0.7026168
0.0037866402,0.47860223,0.3584934,0.009751018,8.388875e-05,0.00043433649,0.134136,0.014712488
0.00041735798,0.1450317,0.53463817,0.0011512815,1.6863276e-05,0.0001213966,0.31396133,0.004661881
0.0002603294,0.00033046972,0.042274345,0.35861993,1.2105597e-05,1.1298895e-05,0.59842455,6.700566e-05
0.0008316905,0.00012401443,0.024277654,0.6061657,6.340673e-05,0.0008832262,0.36753184,0.00012252627
3.4483484e-05,0.00044190622,0.13376258,0.010634752,1.3382887e-05,6.174096e-05,0.85483736,0.00021381787
0.00058899727,0.00023018404,0.013611208,0.6078054,2.3651817e-05,0.00053403457,0.37694106,0.00026548503
0.0004814734,0.02015594,0.34080508,0.08256538,1.3952377e-05,0.00013229961,0.5556824,0.00016346312
0.00058742583,0.00038689162,0.06702974,0.7540055,2.509604e-05,2.7048065e-05,0.1776343,0.00030402304
0.00020477313,0.00010407666,0.0012145019,0.9423927,6.505318e-06,0.00013530676,0.055796817,0.00014529774
0.00020617532,3.5511945e-05,0.00010239156,0.98054814,3.3704168e-06,0.00040409266,0.01848784,0.0002124447
0.009358979,0.20639586,0.011910301,0.0025448154,0.0007710183,0.00016647587,0.008994993,0.7598576
0.0033100878,0.86010486,0.06142447,0.00080028083,1.1986102e-05,1.2568589e-05,0.014884704,0.059451055
0.00063608494,0.0005986031,0.016989512,0.016788648,1.2820619e-05,4.496192e-06,0.9600558,0.004913969
0.00079076947,0.29592773,0.6683572,0.0012470157,3.1542786e-05,0.00023880365,0.0191437,0.0142632155
0.00010354661,0.007497828,0.84675336,0.0031043582,1.43569305e-05,5.187685e-06,0.14183252,0.00068882096
0.0010400958,9.5210635e-05,0.004750584,0.03631747,2.3237284e-05,0.00022593695,0.957477,7.051446e-05
4.1241576e-05,0.00024152006,0.0004335276,0.91911244,1.2408726e-05,0.0026371614,0.077480935,4.077813e-05
0.001386795,0.3652593,0.25152776,0.0148757305,6.2560255e-05,2.208743e-05,0.11923492,0.24763086
0.0011905562,0.60332304,0.118555404,0.0070610647,0.00049017125,1.3702342e-05,0.008942185,0.26042387
0.00066874817,0.66459364,0.016936157,0.0015022882,4.929664e-05,1.982174e-05,0.0069850762,0.30924496
0.9808797,0.008702408,0.008369897,0.000302776,1.8519191e-05,1.1354993e-05,0.0008396431,0.0008756599
0.00029809994,8.6471024e-05,0.057908036,0.63094974,1.4493336e-05,3.3387376e-05,0.31005192,0.0006578739
0.0006669719,0.00091055507,0.011090192,0.51695055,2.60332e-05,0.0001619724,0.47010988,8.384655e-05
0.02311519,0.0005101972,0.010377906,0.5842742,5.7434256e-05,0.00058032246,0.38104588,3.895461e-05
0.00010920168,0.00013329402,0.029129034,0.19950554,2.0155194e-05,2.0282823e-05,0.7709216,0.00016097398
0.0010368497,0.00023642763,0.03841365,0.76528263,3.7171118e-05,0.00020706106,0.19461364,0.00017262626
0.00068092195,0.0002034862,0.0032398775,0.9240941,1.0500872e-05,0.0001178871,0.07163106,2.2151957e-05
9.2929826e-05,0.00018221092,0.07962877,0.53824306,1.1672179e-05,0.00016743186,0.38070983,0.00096414535
0.0010583987,0.0011665287,0.24498115,0.24768071,2.5843623e-05,2.0972919e-05,0.5049167,0.00014962569
0.00085685437,0.0037606219,0.18092883,0.062296957,2.5611263e-05,0.0029292975,0.7490546,0.0001472135
0.00040856158,3.1353702e-05,0.0006059195,0.9980221,3.5270423e-06,0.00031100138,0.0005090914,0.00010849493
0.00017143082,1.9518386e-05,0.00663051,0.92687315,6.730671e-06,0.00021839791,0.06607102,9.264713e-06
0.0020258538,0.00052262103,0.028643264,0.89360577,2.5039393e-05,8.5633124e-05,0.07504781,4.3963315e-05
0.00035771905,0.015600072,0.045633864,0.03632646,0.00024749638,6.587927e-05,0.89585644,0.0059120883
0.0048103714,0.3244508,0.045459677,0.00022816763,1.3173048e-05,8.825611e-05,0.010025958,0.61492366
0.000958643,0.0038744686,0.0022925867,0.88738835,1.4966125e-05,0.002940538,0.10244911,8.1392034e-05
0.99121666,0.0012031589,0.00089280814,0.0012946753,0.0010127141,1.8902243e-05,0.0012897078,0.003071366
0.00022090704,4.7905072e-05,0.00050510984,0.98812336,4.2807324e-06,4.3927812e-05,0.01101658,3.7973452e-05
0.0002748096,0.11081481,0.84375185,0.00047818891,1.403442e-05,4.0611532e-05,0.04292025,0.0017053888
0.9862599,0.0011908096,0.004608015,0.0022442804,2.0766098e-05,1.290605e-06,0.0019390562,0.0037359127
0.00725233,0.012917263,0.17766118,0.012129381,7.358504e-05,0.0022942876,0.7854767,0.0021953513
0.00053222646,6.639758e-05,0.35605034,0.33259946,9.7440525e-06,7.246671e-06,0.31057745,0.00015715415
0.0012665032,0.00011179053,0.0013656162,0.9587922,3.467445e-05,0.026652692,0.01167063,0.000105962245
0.00048919034,0.00081989076,0.065264225,0.049080748,4.957549e-05,4.7004905e-05,0.8840266,0.00022280535
9.737136e-05,3.5903893e-05,0.0009920056,0.9875395,5.49185e-06,0.01056268,0.0006581176,0.0001088686
0.0013826423,0.00085409236,0.012341127,0.09526787,5.46117e-05,0.0024266383,0.88716704,0.00050598517
0.0014004892,0.00016391758,0.0031745192,0.9883031,1.673216e-05,0.0014575775,0.005348272,0.00013540409
0.0005389886,0.00029374126,0.0012169757,0.98704344,5.4159086e-06,5.3751333e-05,0.010841522,6.163834e-06
0.0003804966,0.00013825708,0.0010908109,0.80844086,8.155943e-06,0.0004968905,0.18934499,9.955577e-05
8.9920904e-05,3.1676333e-05,0.006016388,0.0099207945,3.8632384e-06,3.9963147e-06,0.9838748,5.8532853e-05
0.9992617,0.00021789505,9.086371e-05,0.00018828924,7.473809e-05,4.426163e-06,0.0001019116,6.018636e-05
0.00092950533,0.06702693,0.8947746,0.00043473643,1.4842646e-05,1.7780645e-05,0.03632873,0.00047284752
0.0006454166,0.20916654,0.7102814,0.00075459003,1.6406306e-05,4.9725135e-05,0.077492364,0.0015935574
0.00011995239,0.0022497748,0.22832447,0.6755056,5.1328743e-06,1.48251665e-05,0.09365521,0.00012506533
0.0019682471,0.00028688947,0.028307104,0.40575138,3.20295e-05,0.00023797936,0.56334066,7.573264e-05
0.01257166,0.10143381,0.8487324,0.00018300442,1.2236119e-05,5.7016387e-06,0.035845883,0.0012153293
0.00060723594,0.030060504,0.40853053,0.011293339,1.9438825e-05,1.5186459e-05,0.549271,0.0002027696
0.00027769423,0.00025135837,0.04765634,0.03750013,3.7378588e-05,1.777337e-05,0.913462,0.00079738663
0.00056799705,0.064296275,0.72160137,0.0017022573,6.3007255e-06,3.884334e-06,0.21134904,0.00047285217
0.00023782458,0.63914716,0.18339078,0.001780323,9.899231e-06,1.0132256e-05,0.011630634,0.16379328
0.0111114625,0.15605941,0.06927596,0.0012347657,0.00014600086,1.1721852e-05,0.023334535,0.7388261
0.0009675441,0.0007410657,0.45166942,0.082710974,3.7874182e-05,0.00071091845,0.45886543,0.0042967093
0.0006069365,0.00012169436,0.0005576467,0.98770523,3.5083067e-06,9.4931245e-05,0.010856611,5.3472773e-05
0.0002107777,0.20768967,0.700218,0.0009821432,2.5344836e-05,2.1434997e-05,0.08903942,0.0018131268
0.0011599457,0.17876899,0.4403403,0.00943733,0.00027071964,1.466973e-05,0.27504143,0.094966605
0.00020959978,0.00012820479,0.009367899,0.6105071,1.41267765e-05,0.0013390944,0.37825722,0.00017679039
0.00075944915,0.0003330843,0.035230044,0.83707964,2.1230184e-05,0.00031832326,0.12622641,3.183067e-05
0.00010555782,0.0006248386,0.06758536,0.010082139,8.314674e-06,9.569867e-06,0.9207673,0.00081697956
0.9831889,0.00035768704,0.008890023,0.0007690039,0.000672827,4.7147016e-05,0.005792986,0.0002813955
0.114485264,0.7084089,0.011004615,0.009979677,0.004199097,0.002320974,0.009204833,0.14039667
0.015748648,0.0007434461,0.0044277404,0.52567136,7.296275e-05,0.004308643,0.4489827,4.4499942e-05
0.0019243037,0.00074245775,0.12045859,0.77415955,0.00011977685,0.00013093796,0.1000587,0.0024056286
0.015887951,0.09781403,0.21147075,0.0065002204,0.00016760538,1.1993643e-05,0.6291728,0.038974665
0.016814994,2.749607e-05,0.034957618,0.9442392,1.6447975e-05,0.0008243167,0.0027094733,0.00041048042
0.0028135339,0.011057733,0.0051998836,0.00046195378,2.2385724e-05,4.260152e-06,0.0001695907,0.9802706
0.030188916,0.00048171973,0.028189816,0.7316608,1.3833535e-05,8.269891e-05,0.2092133,0.00016896146
0.00052081974,0.03283936,0.56902575,0.014947976,2.301063e-05,0.000102003214,0.38122594,0.0013151732
0.00034937146,0.1323712,0.18032047,0.5469605,2.6267284e-05,1.2466201e-05,0.13928658,0.0006731364
0.010335131,0.07446514,0.10573644,0.00049351965,2.7570293e-05,0.00017064597,0.010078191,0.7986934
0.00013357699,0.000103745624,0.0044774236,0.7672468,2.1472015e-05,0.0005396566,0.22743602,4.1346808e-05
0.0007490059,0.028134504,0.40311137,0.0101434095,1.7922597e-05,1.2836276e-05,0.5545587,0.0032722566
0.9946616,0.0002610004,0.0014694573,0.0013668205,0.00013608746,2.6123083e-05,0.001698421,0.000380423
6.914136e-05,0.00040827596,0.16034414,0.1212399,1.7922372e-05,4.420639e-05,0.717783,9.344403e-05
0.0001901085,0.00028330085,0.002092665,0.97335005,1.0734091e-05,0.00015218677,0.023841284,7.9717924e-05
3.3476856e-05,1.9195742e-05,0.0011318093,0.9766717,4.1586777e-06,9.599959e-05,0.022018127,2.550844e-05
0.00037212568,4.2495958e-05,0.00598154,0.81573844,1.4495302e-05,0.000448442,0.17719758,0.00020487564
0.00079799443,0.24555258,0.3400536,0.014473621,5.079891e-05,4.3791104e-05,0.046180315,0.35284734
3.166676e-05,0.00024845183,0.043765962,0.28688174,1.3601662e-05,0.00017621974,0.6687935,8.8830435e-05
0.0003866206,0.021382958,0.034023378,0.002229472,1.4635574e-05,5.566487e-06,0.0024369617,0.9395205
0.00059928955,0.2121296,0.48189253,0.035876006,1.8184654e-05,1.2707229e-05,0.26867747,0.0007941943
0.0006402936,0.016922252,0.0011809097,0.0019089659,1.4096605e-05,6.5500312e-06,0.0004681545,0.97885877
0.0020196277,0.0012528255,0.0047303215,0.97191757,4.5115372e-05,0.00016654757,0.019824734,4.3297543e-05
0.0003621521,0.03403482,0.54238415,0.007971253,2.4125691e-05,1.0252499e-05,0.41428193,0.00093127333
0.0030333889,0.00021162133,0.04053773,0.64231765,1.6054464e-05,2.346355e-05,0.3138197,4.039727e-05
0.0055163153,0.50344217,0.10457122,0.0046187984,0.000101712554,1.382823e-05,0.011450067,0.37028587
0.00083708065,0.539427,0.39386785,0.00019266391,9.030354e-06,1.6864295e-05,0.06422183,0.0014277023
0.005676809,9.5938594e-05,0.0006395016,0.756874,1.2325569e-05,0.00011666216,0.23561461,0.0009701249
0.004087139,0.095549114,0.021908687,0.0012207314,7.595074e-05,1.0240762e-05,0.0031146617,0.87403345
0.9997795,2.9419232e-05,3.4825964e-05,3.100077e-05,2.5910786e-05,1.5841837e-06,3.580899e-05,6.188076e-05
0.0033669109,0.04862133,0.76466435,0.0053356495,3.8349062e-05,0.00013020309,0.16527857,0.012564609
0.00046383234,0.00089893094,0.0016871793,0.91986555,1.799367e-05,1.4453494e-05,0.07697111,8.100368e-05
0.0074314536,0.4492822,0.033626672,0.0025181302,8.850422e-05,0.0010234274,0.0033231762,0.50270647
0.02026717,0.04905168,0.55074257,0.18798165,4.930289e-05,4.8615188e-05,0.19121638,0.0006426345
0.0020406425,0.0005079437,0.024504576,0.51487756,5.8803773e-05,0.000703693,0.4571467,0.0001600916
8.264764e-05,0.00050203654,0.0003385933,0.8801841,2.078131e-05,0.0046106144,0.11423826,2.2978496e-05
0.0024075017,0.00032107692,0.18351153,0.07062972,7.3751515e-05,0.0008579543,0.7421012,9.729798e-05
0.0003009255,0.039674543,0.20373708,0.0022710792,1.3736408e-05,2.8555125e-05,0.75370914,0.00026494995
0.0017060466,0.078863405,0.0074140127,0.0049043577,4.2168358e-05,0.00010156882,0.0027536114,0.9042148
0.0006133182,0.000601714,0.026717214,0.06845966,1.4352701e-05,1.7412642e-05,0.9035322,4.4088592e-05
0.00014841129,0.012240203,0.04520126,0.59540486,1.770253e-05,9.917462e-06,0.34604323,0.00093436614
0.0002450158,0.012254987,0.92200893,0.0013498613,6.25671e-06,3.359626e-05,0.062825866,0.001275452
0.002652998,0.00045441886,0.3285632,0.59645796,3.3523793e-05,9.4510106e-05,0.070107445,0.0016359398
0.00091738324,0.27155456,0.5512771,0.0022619362,1.5827403e-05,7.070684e-05,0.16042109,0.013481382
0.0006649752,0.003299587,0.112109944,0.039598215,3.3068794e-05,3.917725e-05,0.84392935,0.00032568892
0.0005308202,0.005107598,0.18446304,0.03129699,5.0027807e-05,0.00026068426,0.7770852,0.0012056972
0.0005306028,0.10162963,0.5323254,0.021381184,3.332287e-05,1.513035e-05,0.34005022,0.004034497
0.00047007788,0.019635333,0.64351624,0.18229859,3.650194e-05,2.1010435e-05,0.15369838,0.00032384004
0.00033498355,0.7077525,0.2643474,0.0007621973,1.32460755e-05,4.1534073e-05,0.019296562,0.0074515617
0.0007407426,0.29103443,0.56188655,0.0063788444,3.9412997e-05,3.6435496e-05,0.13619082,0.0036927972
0.00062903686,0.0002613312,0.014576792,0.6049614,4.6678288e-05,0.00011175531,0.3793307,8.2354876e-05
2.1091826e-05,0.00017235074,0.004299172,0.036384445,6.496823e-06,4.693811e-06,0.959003,0.000108764856
0.00086600165,0.00062961306,0.040450905,0.012548093,2.7439524e-05,4.8345657e-05,0.94539744,3.2175343e-05
0.00014794718,2.9295932e-05,0.0023048497,0.92573637,4.90048e-06,0.0001719343,0.07156878,3.5988967e-05
0.0006344622,0.04827284,0.39564192,0.038697325,2.4570405e-05,2.5706011e-05,0.51605004,0.00065310876
0.00013789885,0.030254899,0.8593831,0.00062706467,8.806471e-06,4.9102314e-06,0.109487,9.630179e-05
0.00025267698,0.0061317184,0.76777804,0.0028366693,1.0761187e-05,1.9962496e-05,0.22281733,0.00015284093
8.485283e-05,0.07257238,0.9008262,0.0022446914,2.1558984e-05,1.592517e-05,0.017267657,0.006966703
0.00032502302,0.00024925498,0.00027356594,0.6730932,2.7654209e-05,0.00011773182,0.3258214,9.2148e-05
0.0019984127,0.011584046,0.041895762,0.024571406,2.0004662e-05,5.1914725e-05,0.9197127,0.000165698
3.7828847e-06,6.6240987e-06,0.0005955958,0.99112165,5.46596e-07,5.106432e-07,0.008270082,1.1452878e-06
0.00010639577,0.0009611929,0.14799207,0.056294892,3.3842844e-05,2.851702e-05,0.7942311,0.00035192803
0.00070202886,0.039779816,0.37744138,0.0728571,4.0383966e-05,4.9834023e-05,0.5089248,0.00020468
0.0034884755,0.058537222,0.4774335,0.022488328,3.5033197e-05,7.644164e-05,0.43670005,0.0012409496
0.00069941935,0.001326589,0.0057312115,0.014547245,1.8623401e-05,1.808664e-05,0.9671692,0.01048958
0.0018461051,0.0003558043,0.49229398,0.13732985,4.71225e-05,7.221609e-05,0.36569533,0.0023596364
0.0005241298,0.013216126,0.95566267,0.0011930384,1.6936583e-05,7.818937e-06,0.02911195,0.00026735512
0.0004422159,0.00019729318,0.0013885869,0.9522986,1.7635788e-05,0.0014115387,0.044149928,9.422879e-05
0.94218993,0.001357117,0.020644294,0.014628035,0.0042192847,5.0593404e-05,0.0104417,0.006469033
0.0006953281,0.016564228,0.83598,0.085825585,1.0336189e-05,1.2599894e-05,0.06079964,0.00011229584
0.021626094,0.098873265,0.72644544,0.0021707413,1.0220559e-05,1.06705775e-05,0.15078573,7.7872166e-05
2.2087333e-05,1.7631908e-05,0.00033713257,0.9991062,1.3092359e-06,6.540704e-05,0.00043723854,1.2935357e-05
2.981935e-05,0.0010923492,0.29143947,0.09662533,9.597631e-06,9.7860975e-06,0.6107609,3.273329e-05
0.0006639175,6.7026114e-05,0.32725298,0.046211924,1.1341559e-05,5.794545e-05,0.6255266,0.00020830393
0.0010366119,0.0002138223,0.021462558,0.79674643,2.873963e-05,0.0010276203,0.17938215,0.00010202141
0.98316646,0.0016701407,0.0013780441,0.0016853263,0.0012022519,2.2187955e-05,0.0022209147,0.008654699
0.0003849798,0.13201149,0.54955685,0.005305853,2.74149e-05,2.2619764e-05,0.3103971,0.0022936778
0.000447106,8.850997e-05,0.0014451509,0.94263417,8.326593e-06,0.0006607779,0.054692015,2.3982864e-05
0.0009028184,0.0002211204,0.016312504,0.837216,2.5782152e-05,0.0001516835,0.14504272,0.00012737524
0.0006670781,0.00029880786,0.19452389,0.7319775,1.979981e-05,3.5865443e-05,0.06984044,0.0026365716
0.00083625776,0.18801564,0.7077468,0.0008671085,1.1579272e-05,1.4078049e-05,0.1008838,0.0016247156
0.0014065994,0.7686122,0.19652328,0.0019399653,1.7019756e-05,1.4512676e-05,0.014435557,0.017050901
0.09217155,0.7837276,0.020937204,0.0041493005,0.0030278084,0.007167824,0.021209486,0.06760925
0.010554422,0.0020320232,0.0444487,0.12178033,6.2531326e-05,0.0010702639,0.8199436,0.000108120104
0.00014736028,0.081069656,0.83856297,0.003062216,9.315081e-06,3.8499247e-06,0.07484468,0.0022999686
0.0031144607,0.16032813,0.61745596,0.0015515765,1.7093722e-05,2.5477733e-05,0.21556944,0.0019378169
6.215486e-05,0.000113841794,0.038967527,0.21023934,1.2676838e-05,6.419793e-05,0.74968,0.0008602376
6.8641246e-05,0.008996374,0.34129342,0.0044749277,1.43434745e-05,5.0640806e-06,0.64341205,0.0017352115
0.00011107861,0.00055452774,0.47891372,0.117668055,2.5724672e-05,6.173559e-05,0.4019275,0.000737656
0.0002076447,0.0005714607,0.0024698488,0.8316239,1.9342056e-05,0.00037859855,0.16471258,1.659097e-05
0.00074734655,9.3866845e-05,0.00094006286,0.8471434,1.3600401e-05,0.00023593217,0.15078743,3.8370676e-05
0.006298059,0.1355431,0.007734086,0.0010068028,2.556677e-05,1.4795769e-05,0.004693059,0.84468454
0.0009909571,0.00017616704,0.005997344,0.15951806,2.7063666e-05,0.00011686816,0.8329173,0.00025629587
0.007700049,0.17891042,0.004613557,0.002637795,0.00023729743,0.000157953,0.002130028,0.8036129
0.00025600966,4.8829646e-05,0.013453913,0.9765237,2.5967951e-05,0.0006138337,0.008993091,8.466055e-05
0.0022152462,0.0012618168,0.38940117,0.09080911,2.9950474e-05,0.00048452907,0.5157232,7.495874e-05
0.0028925731,0.00090474496,0.11574741,0.1692638,0.00012099842,0.00013476946,0.70876706,0.0021686738
0.0005160228,0.00043767353,0.28161988,0.033072498,1.783571e-05,0.00025003063,0.68226606,0.0018200068
1.8733364e-05,0.000696334,0.017834997,0.699638,2.1952837e-05,0.00023377602,0.28142893,0.00012721568
0.00033420467,0.010881442,0.37598857,0.022834847,1.9815781e-05,3.3182532e-05,0.5888494,0.0010585171
0.0002960606,0.00034329877,0.14970057,0.0767168,1.216914e-05,0.00019396418,0.77216786,0.0005692832
0.026219824,0.25691086,0.5464084,0.008124664,2.0035557e-05,2.1184136e-05,0.15948196,0.0028130878
0.00016475725,0.1688813,0.764322,0.0017762486,9.21764e-06,8.479763e-05,0.059729174,0.0050324807
0.043460015,0.53685945,0.35683572,0.0016395226,2.203029e-05,3.9085968e-05,0.027105076,0.034039102
0.0014481836,0.29612002,0.03160253,0.00027303127,8.279642e-06,3.97047e-05,0.002851024,0.6676572
0.00038727673,0.005442258,0.00011131801,0.00024912195,6.30003e-06,1.5991603e-06,0.00037103667,0.99343115
0.0014043475,0.023882244,0.48852116,0.07762813,1.9771363e-05,0.0002811946,0.40545022,0.0028129104
0.041754838,0.3491188,0.053067885,0.0021289068,3.7530855e-05,4.45308e-05,0.054155003,0.49969256
0.0021270246,0.003036022,0.191293,0.01858456,1.527987e-05,1.0746846e-05,0.7840551,0.00087822985
0.00056108454,0.01869439,0.44905457,0.011672611,1.5780412e-05,4.731734e-05,0.5157945,0.0041597113
9.338076e-05,0.00034071977,0.028101705,0.903601,1.2007475e-05,1.8841703e-05,0.06749526,0.00033711785
0.0006545449,0.3727602,0.60820013,0.001608282,5.094765e-05,4.7008278e-05,0.0074304277,0.009248468
0.00073334016,0.0007433869,0.020100191,0.7393482,2.98035e-05,2.0066414e-05,0.23824869,0.0007763653
0.0014028493,0.010918127,0.6287243,0.0105257565,1.4158138e-05,3.0127962e-05,0.34811842,0.00026623343
0.0013256696,0.0119833285,0.25148872,0.08586324,3.459291e-05,1.574589e-05,0.6486704,0.0006183658
0.0003897298,0.7925148,0.17914703,0.005254809,1.0421775e-05,1.3482189e-05,0.020311143,0.0023585863
0.0007721702,0.22688535,0.62351644,0.0004993693,2.8762597e-05,4.5033372e-05,0.14706066,0.0011922498
0.0006845279,0.0019268972,0.44385606,0.013893106,1.1217207e-05,8.936121e-06,0.5365372,0.003082137
0.0007357523,3.684207e-05,0.0026408175,0.9781417,4.6953123e-06,1.6427166e-05,0.018401353,2.2333787e-05
