Employee_ID,Attrition_rate
EID_20453,0.026153891725789205
EID_11929,-0.01241087927429528
EID_12840,-0.052732916714798836
EID_22320,-0.010001676673165413
EID_25383,-0.02535409362558881
EID_10731,-0.06355130735405766
EID_1017,-0.036087105771113945
EID_1819,-0.0926973628134825
EID_22849,0.0073698401730001445
EID_12290,0.03073038236594218
EID_24238,0.020185262855153
EID_3105,-0.0005037540543059021
EID_14242,-0.03657513746796602
EID_16569,-0.02084164836360479
EID_8094,-0.07062171273573158
EID_7824,-0.031527727334456176
EID_8978,-0.038917241773772523
EID_25314,-0.043323514044310105
EID_17810,-0.05540641397902922
EID_14856,-0.027961851691042802
EID_22144,-0.028492410556233513
EID_23603,0.008994056084487681
EID_7211,-0.02425075330688152
EID_19340,-0.02543792539802557
EID_1501,0.014061702943308566
EID_22111,-0.02402440086373324
EID_16147,0.018289476171064037
EID_16746,-0.03386801055459908
EID_20777,0.033300103602631595
EID_12999,0.040295612753885504
EID_21663,-0.03327006843258094
EID_11862,-0.009041572583069576
EID_17683,0.0019407998303066082
EID_19819,-0.00041211197833866675
EID_21562,-0.03661585683696776
EID_24390,0.01659779733778123
EID_14444,-0.049586648783458295
EID_3261,-0.022787553068691277
EID_7752,-0.019163360031088858
EID_3033,-0.06710573441724331
EID_22433,-0.02425052072603083
EID_23727,-0.01401939802729256
EID_24107,0.009661597613093278
EID_22537,0.005141310138383606
EID_13645,-0.010275841627599078
EID_16021,-0.004093847515100987
EID_19800,0.034625276984283096
EID_1944,-0.053706382298607566
EID_15868,-0.04155595733886451
EID_22188,-0.008944182102013074
EID_13833,0.02811098866862062
EID_15028,0.012582354804755128
EID_24861,0.039869520665327354
EID_13033,0.030277677689627094
EID_23673,-0.024523733984340143
EID_13265,-0.01768946337752951
EID_23411,0.0005760725056193211
EID_3761,-0.0854239081979543
EID_7299,-0.08325303373358027
EID_2379,-0.10071555545142095
EID_18863,-0.05309060298868172
EID_12115,0.016908994104564937
EID_23879,-0.015453228694138219
EID_16586,-0.013474769619515423
EID_19003,-0.015023749888880875
EID_11107,-0.0024889712795569258
EID_15416,-0.020381882986286834
EID_19214,-0.024005790934798252
EID_5135,-0.015098574467891077
EID_22464,0.02595048826369918
EID_22759,-0.01596718994897027
EID_17833,-0.015219947052038538
EID_17627,0.011395167387129215
EID_25730,0.036580220703369096
EID_2377,-0.009781731637968347
EID_18085,-0.025229797631791326
EID_14096,0.013943229212576194
EID_8384,-0.017201033136088548
EID_17105,-0.08724372401928769
EID_9929,0.020541058921289004
EID_13267,-0.014001339652253905
EID_12954,-0.009175778495720141
EID_4464,0.015709688090449606
EID_11464,0.008716493657653493
EID_19308,0.009431545692318202
EID_17530,-0.04924596308956551
EID_6981,0.03908205802651134
EID_19951,-0.023032673009607416
EID_1100,0.013192125133397417
EID_25145,-0.011181506028134267
EID_15614,-0.019560155577134627
EID_2961,-0.0688685677524271
EID_1742,-0.015896681887087247
EID_2843,-0.01793836516493262
EID_9549,0.05423794354184332
EID_12832,-0.05405611632842809
EID_17914,0.030429599173760105
EID_22832,-0.019765728384544476
EID_5755,0.010846230901610979
EID_1141,0.05624868681805752
EID_18954,-0.03413689692964304
EID_10824,0.01795922849543298
EID_24478,-0.0053522868740868285
EID_14916,0.004112650472248305
EID_4434,-0.01736509381135419
EID_23650,-0.021151234754249057
EID_16556,-0.004617697606294255
EID_24656,-0.010900328958846614
EID_25965,-0.010091157197147468
EID_9279,-0.009066866906771484
EID_13802,-0.02026641601580846
EID_2748,-0.014687015164673398
EID_17346,-0.02124741351880509
EID_1171,-0.04014722262965774
EID_1552,-0.017152195508828058
EID_20674,0.005683488857746957
EID_2475,-0.031031254640927028
EID_16714,-0.060906993560636655
EID_7857,0.014179224289012984
EID_3294,-0.006703724380116113
EID_2280,-0.029823788714061536
EID_10203,-0.018688151275275997
EID_22162,0.008644568887462692
EID_10438,-0.025996209889648333
EID_12898,0.0195222291904268
EID_4358,-0.05784244837168316
EID_6179,-0.022935704973846213
EID_2538,-0.002209679485114177
EID_13110,-0.06087370660596046
EID_24585,-0.028325753990315547
EID_1006,-0.06530718333948636
EID_11632,0.01740865599584175
EID_21011,0.02930447130059745
EID_16869,-0.012111078764308933
EID_20564,-0.03043096918058584
EID_12996,-0.012780135422636105
EID_1503,0.028137627280920965
EID_23053,0.01808043020583673
EID_22049,-0.025575062977822957
EID_4346,-0.04152593006018655
EID_1887,0.004244104887851333
EID_16849,0.011547312383515154
EID_10071,-0.025228777661209775
EID_11265,-0.01999196629749954
EID_12611,-0.05033003590534489
EID_25542,0.02277823342358777
EID_11582,0.008916135493328606
EID_19550,0.0011308266262676364
EID_5351,-0.02264240790315318
EID_3305,0.04612691470916931
EID_18846,0.02935117519388232
EID_24764,-0.002992802042944484
EID_2191,-0.00021441467339632092
EID_6314,0.022639330571160424
EID_23248,0.015713799675259002
EID_4570,-0.018609046581900754
EID_16415,0.08498583121297444
EID_11002,-0.041377177322557065
EID_20498,0.015229587088392185
EID_7846,-0.018371524698567496
EID_24121,0.011425487745973975
EID_7536,0.005494834783163496
EID_2015,0.007937988095182327
EID_7934,0.0293273994076252
EID_20903,0.020295760710763125
EID_17535,-0.028922471431540017
EID_19760,0.011304112329764929
EID_9550,0.039597985843581
EID_4261,0.022371351361889183
EID_19753,-0.01182785549498376
EID_13542,-0.0794619174677693
EID_24283,-0.025054165826473004
EID_7552,0.04089101476036884
EID_11577,0.021335158005169844
EID_3228,0.000381705147415104
EID_17468,-0.015719253610635073
EID_15815,0.009961078168271645
EID_2093,0.006972165170874858
EID_21356,0.025568975682641062
EID_12357,0.02010961330309348
EID_18495,-0.006192971197789596
EID_5098,-0.005778118449969213
EID_12691,0.0038274127585302825
EID_13240,0.0007921055479572919
EID_19312,0.052705632405879235
EID_23914,-0.010536617508006926
EID_23175,-0.030778843778213147
EID_15413,0.005475170147565281
EID_4785,0.02001434913132351
EID_25933,-0.05859535861805497
EID_22705,-0.000557310010721998
EID_19350,-0.016177590848776555
EID_5369,-0.004414660794685207
EID_20410,-0.013812843308171105
EID_12557,-0.008257419119436768
EID_17678,-0.048594866834382064
EID_1342,-0.03129819954229417
EID_12230,-0.05699483650067215
EID_1311,0.016079169222345993
EID_5860,-0.06953325553742805
EID_4259,0.017870798237282895
EID_10209,-0.020562303703155357
EID_2300,-0.03727352825125717
EID_17408,0.029123401201490054
EID_1883,-0.003266239504970611
EID_1053,0.006497911911923185
EID_23610,-0.01949398406657875
EID_17585,-0.005589855280761044
EID_20845,-0.008952603379307797
EID_15683,-0.04535195238471289
EID_11976,0.010204370169508384
EID_12031,-0.0012433712699048
EID_1711,0.03403313985949165
EID_6239,0.012950624347609754
EID_25541,-0.019736003673046162
EID_9308,0.015397422219819337
EID_18168,-0.007197654312059307
EID_11934,-0.024948103385231776
EID_23472,0.011970761694934176
EID_13731,0.0012429933106457153
EID_16069,-0.04271316862665696
EID_18276,0.017284961673712643
EID_6141,0.0034792790712247085
EID_12061,-0.025267356133728533
EID_9450,0.0533311709109764
EID_21730,-0.029226340329631104
EID_19506,-0.004534075703870863
EID_13552,0.003850665207608586
EID_9945,0.02739995589962542
EID_1924,-0.009805806181557228
EID_18453,-0.026630054854571913
EID_20225,-0.011622205107833947
EID_18673,-0.02065725342810297
EID_11420,0.008924577568979478
EID_16631,-0.04093843248350991
EID_21237,-0.04079991795115466
EID_5015,-0.0138979456827336
EID_20179,0.0029626736981113316
EID_12073,-0.013553965475458049
EID_21147,0.0008447463083264412
EID_6714,-0.023066131063312553
EID_10645,-0.0026049462436309317
EID_18298,-0.018746353797047463
EID_2640,-0.03790372869107338
EID_2318,-0.016121264178265413
EID_25226,-7.414158974593243e-05
EID_24099,-0.00393930961514509
EID_20938,-0.005319646828086819
EID_8377,0.0027779648256477524
EID_7023,-0.04069788608747081
EID_11385,0.06302578903449597
EID_15016,-0.023871487577632786
EID_25794,0.028038195016851022
EID_11494,0.0097727899611494
EID_2425,-0.04482168392442097
EID_9847,0.005107743794754996
EID_3570,-0.0404486720086996
EID_13573,-0.013077200841155143
EID_13780,-0.017783657695857755
EID_2949,0.013253054746194995
EID_19834,-0.030168358694990446
EID_11384,0.0012710265061064568
EID_23154,0.023474950874329617
EID_9337,0.029325064566502204
EID_3653,-0.007982647933508655
EID_4850,0.03251717589488913
EID_16283,-0.008129757177886984
EID_5107,-0.02763544909039127
EID_25156,-0.021884241476843966
EID_17223,0.009657911007514022
EID_14695,0.005681619052408618
EID_11374,-0.0014894371688336377
EID_13672,-0.037616635405807716
EID_6782,-0.0967152985628875
EID_25074,0.030154277321588055
EID_21087,0.02722703510475978
EID_13017,-0.026433035401283486
EID_9947,-0.03823227883354839
EID_21221,-0.02665953670652864
EID_21639,-0.038960639439704056
EID_20333,0.008011512259722312
EID_2970,-0.008405476886204397
EID_7624,0.021558606306444475
EID_15741,0.004189480262962189
EID_1312,-0.03588254531747202
EID_19575,0.05389080523662772
EID_21047,0.029832666687226075
EID_11969,0.022347289352577474
EID_19145,-0.016234639824404526
EID_9871,0.004226158099622582
EID_18852,0.00862351008271979
EID_22326,0.026598380064943875
EID_7259,-0.026518718483644496
EID_21920,0.05062023342428658
EID_1436,-0.051108233696030556
EID_8261,-0.049096345223491475
EID_23228,0.04914028366462721
EID_5560,-0.015720944982384064
EID_22357,-0.034873156340866504
EID_4816,-0.044551871760250314
EID_10000,0.003763476776313626
EID_21908,-0.007699265356874915
EID_14887,0.04334489398932796
EID_12497,-0.00891791272193708
EID_17976,-0.029194824378837678
EID_17356,-0.017871796761925615
EID_9785,0.017582098469227772
EID_16224,-0.032409576788997904
EID_6020,-0.055256613516068684
EID_20716,-0.03622190586836892
EID_11351,-0.046445512976591816
EID_20899,-0.021581234421376702
EID_9718,0.0672883050752734
EID_9479,-0.0037320155232111046
EID_25048,-0.008523018399085522
EID_23370,-0.013128052724167824
EID_13877,-0.15822367887718425
EID_12256,-0.010722103745988906
EID_1903,-0.03867662269653814
EID_8830,-0.028024424778112275
EID_22060,0.05536884236279006
EID_11996,-0.04140734532171707
EID_21061,0.04162068861286751
EID_22604,-0.0247851559653237
EID_18463,0.019069048345260034
EID_11375,-0.03203775512877326
EID_2685,-0.0017266996099492976
EID_16010,-0.026131283629524757
EID_19288,-0.04019019007104517
EID_9283,0.038683594184956496
EID_11122,0.010934870189111115
EID_6638,-0.06050904975556369
EID_25516,0.01614086193996668
EID_3864,-0.09675837471358682
EID_9746,-0.05742294357608489
EID_8407,-0.06982877861301905
EID_25463,-0.038945982791777065
EID_23098,0.010975081306100268
EID_22512,-0.008621192879925119
EID_14671,-0.02007228746121191
EID_18482,0.000597843846052673
EID_8151,0.033008586597981907
EID_16624,-0.013506994510015122
EID_1983,-0.005422139979532767
EID_18445,0.024794624598439965
EID_11891,-0.007900675481767302
EID_2010,-0.038962813148517
EID_4592,-0.04415636743312122
EID_17412,-0.009755160540318095
EID_24883,0.004412913796102327
EID_15661,0.029919450498954295
EID_11757,0.005197996874816049
EID_2627,0.01905746111685548
EID_13243,-0.027828690632156636
EID_10917,0.010267811906653393
EID_4360,0.002070326696405181
EID_13536,-0.006943938451443685
EID_10695,-0.021346007415260923
EID_5746,0.039734668828121836
EID_1178,-0.021432128014607574
EID_15290,-0.04981508389176069
EID_3540,-0.00022595897833187217
EID_14684,-0.10321497745586027
EID_7914,0.010188846878976046
EID_23733,-0.007089910140461217
EID_5907,-0.026186584575162195
EID_5142,0.007438191216548443
EID_7686,-0.0422041622415462
EID_12078,-0.006268875401769111
EID_4880,-0.03558541429221683
EID_1527,0.030300121209934652
EID_15919,0.016649088560751216
EID_1260,-0.018945459104044646
EID_22377,-0.00630880141746025
EID_7876,0.012640215094945298
EID_1213,-0.010340798872597076
EID_4161,0.034011177067982415
EID_3214,-0.02246773006716217
EID_17651,-0.03493653531317929
EID_8005,-0.01698897895948069
EID_12852,0.008300800122957988
EID_21465,0.040318343565087914
EID_7371,-0.05242110077299321
EID_25687,0.037092992614082956
EID_17222,-0.02805915325006235
EID_1994,0.0017241507713655763
EID_22384,-0.043946687100058876
EID_6344,0.009875311983417526
EID_18801,-0.08752314877840749
EID_13688,0.031082164184288122
EID_13779,-0.011546662335551891
EID_24969,-0.06460647940828489
EID_15311,0.059434523759704386
EID_9095,-0.03282583717729347
EID_11675,-0.015316329111590851
EID_14870,0.0038932120721110325
EID_1575,-0.03619216280061109
EID_7440,0.01607911016521836
EID_24259,0.05238263645624931
EID_19501,0.003960694399991152
EID_23743,-0.03037737589967092
EID_13287,-0.06233710648925027
EID_2226,0.023281101596330248
EID_22439,-0.06552335664266638
EID_16078,-0.009017441081353814
EID_18895,-0.032132967649923
EID_19860,0.022168782971996218
EID_24564,-0.013727259068650008
EID_21747,0.041702097735131796
EID_4659,0.008231346698514122
EID_24149,0.06509665093346086
EID_13300,-0.043833713217498724
EID_16950,0.008580345118590307
EID_23778,-0.006506420130621179
EID_14691,0.015714999140050825
EID_10789,-0.019486862993507978
EID_5525,-0.01318250029792721
EID_19424,-0.03413719701677041
EID_6171,0.00929544292949104
EID_19569,0.038616804726258516
EID_4602,-0.01758903175918279
EID_17919,-0.002804441153881329
EID_4286,0.00944376879938448
EID_1973,0.013276258955244327
EID_25715,-0.015439943817196919
EID_23385,0.028461677612885886
EID_13681,0.010286516213815391
EID_25410,0.03709204018360647
EID_18267,-0.006268981643748547
EID_15252,-0.03751027247737625
EID_23214,-0.014288422053578706
EID_18551,-0.029477638506711798
EID_2401,-0.002300381997509912
EID_7609,0.0030467126058030397
EID_21291,-0.009717396718699076
EID_10126,-0.01559815065592117
EID_19714,0.03332844398760128
EID_4911,-0.022468438773198915
EID_12505,0.006644865191383201
EID_10377,-0.015822765733095698
EID_3407,-0.08497111368957509
EID_3386,0.02589850395796546
EID_7623,-0.006584690400880042
EID_19517,-0.05692290848881419
EID_21782,0.023306561850916632
EID_12361,-0.01805827550058213
EID_21171,0.02586285017637259
EID_17836,-0.01001692273929021
EID_20286,0.015890685444411093
EID_25798,0.021130212634692627
EID_15699,-0.0291216633295409
EID_17006,0.0032297032154109534
EID_22476,0.02826864609245784
EID_9406,0.014069992780967003
EID_13559,0.009400404414979482
EID_1340,-0.04203457971700929
EID_17848,-0.03820890007897669
EID_20358,-0.0002979620126901533
EID_14265,0.006186739663689114
EID_9820,-0.023332710124078546
EID_13755,0.026667656058560488
EID_13293,-0.01718873894583682
EID_25837,0.023096729697381094
EID_20466,-0.025446501841141153
EID_11032,-0.07061695237584807
EID_2399,-0.005735923616233193
EID_23917,0.04333820478788265
EID_17011,-0.05900426258212697
EID_8967,0.024854630109428913
EID_24468,0.016657191151067688
EID_8435,0.016621424223115203
EID_17953,-0.006359145220731985
EID_7140,0.04339057450881069
EID_24404,-0.04383753560972968
EID_14380,0.07298055722389897
EID_1232,0.034487107452215296
EID_1573,0.013558046036544993
EID_3684,-0.0325231927850763
EID_15824,0.0314096742451231
EID_9212,0.0035610719221656068
EID_21121,-0.03245705577352674
EID_6346,-0.02579503146076255
EID_9525,-0.053567284294734216
EID_9726,-0.054702244196194724
EID_2526,0.04497184488146834
EID_4228,-0.0187992141801505
EID_14595,-0.01615943396244411
EID_15856,0.006324886534384913
EID_6768,0.044520238033078155
EID_23953,-0.03486277579532758
EID_19059,-0.004131693516192456
EID_5268,-0.03025452958869211
EID_7619,0.05464144181855381
EID_23028,-0.01534335866509283
EID_22104,0.0033470677065129545
EID_10318,0.024930231360283397
EID_25369,-0.04632035439226155
EID_16633,-0.0023136398345223602
EID_15848,0.014786291192682502
EID_2240,-0.11243782467242323
EID_1059,0.033564136268939074
EID_9315,-0.01855985498149791
EID_15388,-0.0014709848835808698
EID_9984,0.0028502942064557862
EID_4296,-0.02042739289108951
EID_10927,0.03781912381496212
EID_25054,-0.024493444761724978
EID_1884,0.003914923542295182
EID_21960,-0.008317601391881632
EID_5572,0.021279876141434242
EID_16872,-0.014501771359184276
EID_24525,-0.015408865736609031
EID_14237,-0.050850723258474825
EID_7114,-0.06296967946843522
EID_7448,-0.053899043127249344
EID_17668,-0.005071029915010947
EID_7674,-0.039371782429932764
EID_5884,0.0208939482970303
EID_13942,0.007246250151184866
EID_13098,-0.009173607666598568
EID_7695,0.06879152147570235
EID_5350,0.026581394901527236
EID_22853,-0.05308172401918197
EID_2385,-0.04261264133640462
EID_18006,-0.038646407338055064
EID_12875,0.09283334947159595
EID_5478,0.032418489277502474
EID_18690,0.0405526481315588
EID_12545,-0.02077934310630801
EID_13888,0.034848327224678136
EID_9732,-0.07254334593630617
EID_18001,-0.03050107461506789
EID_17479,0.0771152020474636
EID_23757,0.007266652564112422
EID_1303,-0.2504069001426296
EID_5375,-0.0080430694284329
EID_5869,0.012432059709421309
EID_8825,-0.09555493129492675
EID_22567,0.06155684423468956
EID_16273,-0.03820293855937194
EID_20618,-0.00468510944855903
EID_3608,-0.03513443840091922
EID_8806,0.037306823700691175
EID_23170,0.0022740497732228887
EID_12243,0.021822932655977692
EID_20089,0.015994214394266085
EID_16852,-0.046794133105344846
EID_18312,0.019877425554142195
EID_14010,-0.011328618763558937
EID_14705,-0.03329909422980913
EID_20956,-0.00632031557513156
EID_18794,-0.0033323414959652714
EID_1629,0.00953663073015
EID_25483,-0.014294941577566486
EID_4542,-0.007470363800951105
EID_10076,-0.0881142617033651
EID_9469,-0.027704571585388957
EID_25284,0.011863488997166396
EID_11972,0.08961041171474228
EID_1798,-0.018481651398585472
EID_21903,-0.027856047097453027
EID_20031,0.007473908880066507
EID_20365,0.022117774341221877
EID_9210,0.04121331418714326
EID_19750,-0.006925158574710863
EID_4006,-0.03149578850859468
EID_24922,0.0345519159091089
EID_4760,-0.037595795584410494
EID_11035,0.011152224383104717
EID_21008,-0.027577937851647513
EID_23731,0.0698297203695253
EID_21788,-0.005249268877386068
EID_5428,-0.0466027740292002
EID_14023,0.029091388945926458
EID_2937,-0.013310431872597603
EID_16931,-0.005954552757505324
EID_18299,-0.003641710662772954
EID_6660,0.04053385878177086
EID_23187,-0.012151181572439426
EID_14868,-0.03531290145900244
EID_23247,9.28469044982061e-06
EID_15971,-0.022288157614322443
EID_7852,0.02757116273131234
EID_7017,0.010361617114423308
EID_7494,-0.028453970727371533
EID_18706,0.026914555829813294
EID_22784,-0.005522118627650938
EID_10756,0.013469077849108571
EID_6854,-0.003982107195113813
EID_12554,-0.004320493631224762
EID_1162,-0.04054393711477254
EID_19581,-0.030353902267938312
EID_2169,0.0036855026837182697
EID_25149,-0.013997822317126082
EID_22575,-0.019720303237723655
EID_2265,-0.012980079716849655
EID_19668,-0.009930896353179994
EID_19245,0.010401511186730508
EID_8194,-0.00830928134091112
EID_8081,0.01228301201834582
EID_8670,0.020597645112270815
EID_7992,0.03077571872702313
EID_6596,-0.015943226798829854
EID_3699,-0.028404370239439744
EID_9698,0.004333419740424574
EID_1847,0.007101904135818585
EID_16179,-0.00838303981029119
EID_23663,-0.04065455806152728
EID_24287,-0.023223723119701764
EID_3527,-0.024695594788902805
EID_18652,0.025884799886975132
EID_24110,-0.047549780487279855
EID_21419,-0.0025058889224344044
EID_12865,-0.026045681402855
EID_9237,-0.020169919002560474
EID_20408,-0.052738042842068164
EID_22934,0.022838039250710276
EID_6492,0.01927622845877809
EID_20285,0.00874740774151185
EID_1286,0.006006724012825773
EID_12542,-0.01044503715294419
EID_5523,-0.006368343764528203
EID_1979,-0.025814405910163582
EID_23146,0.013450552158303389
EID_4773,-0.019680604086761297
EID_8785,-0.04883927158678768
EID_4463,-0.06025022903983278
EID_24028,-0.05061487437276156
EID_20920,-0.01080506793894985
EID_21392,-0.044755040460194725
EID_4079,-0.06521778865641413
EID_5173,-0.033959596739896666
EID_22915,-0.07180801515729095
EID_18347,-0.03999570833999476
EID_7984,0.017754881133499004
EID_25148,-0.020140717565995322
EID_4350,0.011797746142810164
EID_6909,-0.020816952927523155
EID_10582,-0.013064711528579673
EID_6248,-0.008256511131861197
EID_10035,0.0027291396708969545
EID_24603,-0.011920124105960425
EID_1794,-0.06471247666567691
EID_9407,-0.038648191669876306
EID_2114,-0.028569933308076098
EID_21125,0.008015612618151438
EID_15046,-0.02280125352918537
EID_8058,0.015248104520719688
EID_1961,-0.001795949277634476
EID_23324,0.0014564618686900982
EID_21521,0.05892775249548811
EID_11043,0.02148199651661832
EID_6461,0.0007230411380874241
EID_10398,-0.044298284937849805
EID_20635,-0.0357869685589368
EID_22940,-0.03712762888335318
EID_8582,0.03463715914818545
EID_12770,-0.0446168752060999
EID_15982,-0.053337346590398
EID_19692,0.07105936399883962
EID_18304,-0.027372170543203386
EID_13603,-0.029001205734705757
EID_6145,0.011707953605541235
EID_16587,-0.014451119822052147
EID_16835,-0.020569991839124543
EID_8399,-0.0372688300029974
EID_7012,0.07001730874821245
EID_20575,0.007574969461080397
EID_20747,0.0356336283822042
EID_3907,0.01534994382840739
EID_22626,0.016387273065950128
EID_4442,0.01677809848502844
EID_18034,-0.04080360789737113
EID_16055,-0.010289074201958223
EID_21684,-0.07251575359116146
EID_17499,-0.025833873913098868
EID_1222,-0.06517536209945517
EID_17204,-0.010813198953357625
EID_22732,-0.0337143208520637
EID_8539,0.006825029992546652
EID_23136,-0.010090273733749253
EID_24470,-0.010001048935087117
EID_17404,0.0035152183546595245
EID_21498,0.015315349746519838
EID_19495,0.04711351546599553
EID_23966,-0.004919201248764757
EID_1388,-0.029464090461018486
